,predicted_price
1365,538.5718388557358
1366,299.5086984523335
1367,339.44444774852286
1368,705.1100235760354
1369,250.69825926397638
1370,301.344503963341
1371,448.1319473118895
1372,587.518991317393
1373,590.4267613603221
1374,506.92117411198643
1375,447.94673674359416
1376,888.5088422675351
1377,364.72603889962147
1378,645.2414020308684
1379,229.49297169228782
1380,1758.3310442830602
1381,732.4643723557479
1382,160.1388266182841
1383,294.88213848639293
1384,335.94713071103223
1385,555.0162921178008
1386,1626.0196863465603
1387,343.42788091248804
1388,529.8917760756801
1389,354.826152131393
1390,1389.8836656851327
1391,375.6371646207769
1392,443.8257098320724
1393,251.29845540004106
1394,234.92754340512093
1395,612.1573861273141
1396,426.8251270023388
1397,205.15274310045345
1398,441.8064255009017
1399,597.6286513639585
1400,864.6893096049744
1401,646.6710771554223
1402,467.1161362222031
1403,437.5049323620356
1404,331.55533862002494
1405,280.8053211652034
1406,376.7662273578716
1407,318.62551299594304
1408,353.3197039613109
1409,564.3770999650295
1410,360.0342718656302
1411,685.1170672271231
1412,302.2029942644133
1413,247.77388596257026
1414,816.7701033181145
1415,533.6926618062962
1416,290.46339741508575
1417,745.1195157323363
1418,485.66719416347246
1419,479.60561503163154
1420,844.8269063036253
1421,474.40392468796625
1422,423.85709490520645
1423,391.60204068418676
1424,467.8678349232999
1425,571.7116979093287
1426,280.65896997441257
1427,266.69416355581205
1428,634.1811340233911
1429,305.272880883893
1430,289.2028064721012
1431,528.945859918084
1432,443.1320013893162
1433,686.7325027917205
1434,382.31082092197573
1435,413.71886179653603
1436,658.9431502876225
1437,366.78862850049546
1438,414.1750239993377
1439,215.2349159301981
1440,701.3310540464279
1441,364.75469197317716
1442,334.5489198299534
1443,409.2545434551663
1444,304.583615131499
1445,224.70586047460415
1446,727.8442664525967
1447,399.97730884722347
1448,674.7086930292818
1449,636.2410294677725
1450,308.9991538115207
1451,302.44805322249374
1452,313.14575773059596
1453,429.87673663592955
1454,585.7452660049325
1455,548.9317642476555
1456,846.3831655110596
1457,285.41293830681997
1458,313.0730485454088
1459,635.4062213586825
1460,307.2941060667606
1461,672.5970655738543
1462,236.3229456320805
1463,507.139707040839
1464,879.9815242205154
1465,287.0977706731063
1466,356.8730562743626
1467,511.9983014996919
1468,202.34245173433982
1469,334.55784434819844
1470,580.2371650632431
1471,316.5867437094769
1472,290.6318266938588
1473,715.371222439688
1474,406.5754404974541
1475,964.7208818713618
1476,274.08103751014573
1477,258.87983795762216
1478,269.03103327817684
1479,336.8242485606681
1480,214.47032916446312
1481,409.6017068843342
1482,526.9127407718531
1483,849.6071480290823
1484,353.50766814846565
1485,273.25409979057997
1486,361.04821033670817
1487,253.57869673993306
1488,430.9914382149037
1489,435.7671619130324
1490,280.98436098070454
1491,269.76946423484935
1492,927.0210189257343
1493,225.206402778749
1494,317.76385456726916
1495,219.68898784778008
1496,408.2637195590214
1497,630.7678858517199
1498,272.27444857826026
1499,272.88216702930066
1500,319.30415943362357
1501,706.3443331001303
1502,346.9462173230771
1503,365.1914857545977
1504,265.3913808968405
1505,394.720051649717
1506,397.81348814822763
1507,245.60754945711952
1508,640.9007232899564
1509,382.1809375698431
1510,223.38109927667443
1511,448.37716279525625
1512,396.3331939042208
1513,646.554283583521
1514,407.8090408225131
1515,793.6368174631527
1516,633.870992162809
1517,321.8878653313015
1518,278.1871944457135
1519,483.6058257325563
1520,522.266095625524
1521,382.08451439277366
1522,830.452057840427
1523,1069.2032163071453
1524,344.16940263180254
1525,385.0035865514825
1526,373.8921128537248
1527,519.0302194283988
1528,403.0053425802488
1529,347.21952287177953
1530,253.5370495261362
1531,328.10645482872735
1532,289.7442373971503
1533,205.4253215318223
1534,338.1606960128614
1535,285.6065314651539
1536,371.61358637888
1537,388.8064096936341
1538,727.3065458953472
1539,365.7243793212956
1540,1130.3141659006897
1541,538.3307398891156
1542,394.65460862056455
1543,271.7171165201921
1544,388.50971755233047
1545,291.6214795857406
1546,304.86056899993855
1547,311.9674766210205
1548,602.1380238230813
1549,368.98287291157993
1550,1205.369785220931
1551,310.9743990412988
1552,374.39191957090594
1553,668.7461536562935
1554,791.1585914291763
1555,552.9406113454211
1556,353.0310084964827
1557,402.4936512054016
1558,510.6818711494778
1559,495.4582727268064
1560,603.7055424851945
1561,362.56206234949855
1562,475.44799256891497
1563,281.9693924783436
1564,690.9362098846002
1565,490.21003727457816
1566,313.139325664592
1567,368.46621325468055
1568,1342.780193317703
1569,585.6022515186237
1570,225.18700123822833
1571,737.731094554659
1572,301.2051840431868
1573,221.59107069040738
1574,341.14486773647263
1575,581.8425072258376
1576,642.4102445986322
1577,309.86222445540227
1578,539.575781549665
1579,547.9582420802769
1580,246.91560516662537
1581,498.39182245199123
1582,236.9552386088319
1583,361.53778425329347
1584,418.8563823649348
1585,358.23930605164946
1586,301.4658940821507
1587,498.510028868911
1588,295.0587668846762
1589,454.7291696450724
1590,618.2720776288685
1591,313.5974021189294
1592,326.8181735573469
1593,388.4954731780434
1594,258.0816183755394
1595,2599.4304318225695
1596,314.6419696271564
1597,872.7449684538587
1598,360.41327759910536
1599,419.1392663389994
1600,260.5785104035147
1601,338.5489683945033
1602,244.1382689542911
1603,241.56676665894037
1604,353.28702489991076
1605,335.93850100480705
1606,587.64048867208
1607,942.1636513575928
1608,603.6002607890734
1609,304.378111514411
1610,556.3039796634183
1611,427.59943008544724
1612,697.5370493591313
1613,362.3340211556874
1614,722.192333821317
1615,315.23396689057984
1616,281.9701112703874
1617,507.39289762686116
1618,380.7892826556804
1619,667.1135679021222
1620,367.8575858015864
1621,402.6386355735011
1622,615.8466185743516
1623,671.8630704715658
1624,363.80904144683615
1625,444.71627199628307
1626,465.77649736759247
1627,981.5426360345228
1628,494.48799530397736
1629,515.9194194325319
1630,361.0160999013333
1631,410.0650210605436
1632,185.3518213560606
1633,486.3740088897574
1634,385.3382225645717
1635,353.63213189055807
1636,449.1920605942024
1637,706.288735126312
1638,1034.184115039738
1639,325.26869100622497
1640,873.4606792836933
1641,617.6936487829664
1642,652.210574082384
1643,409.3516792443502
1644,420.84520603172064
1645,334.8745118353704
1646,671.1495810909909
1647,383.75941800418957
1648,377.25277257730716
1649,438.8458042550158
1650,405.840763003189
1651,590.1233296510253
1652,1014.4152488980735
1653,399.9544150957046
1654,393.3742990231928
1655,1249.9420355902462
1656,417.37242376069
1657,401.8176776699835
1658,218.4419522051793
1659,384.8558981750853
1660,441.30140794706216
1661,336.3708108835639
1662,512.7081527136303
1663,529.5124094947447
1664,535.0349331667901
1665,426.9400008548757
1666,272.67542374965564
1667,412.1932241231404
1668,240.4020163408921
1669,653.6858996167812
1670,349.86422988014806
1671,1449.9831923219324
1672,474.6316698407572
1673,980.8463635311551
1674,204.25377665564145
1675,559.0327443998814
1676,224.98347882837265
1677,483.2532604362059
1678,382.05333754331633
1679,646.0650696197004
1680,836.7841032667154
1681,666.1613342674405
1682,484.3608924131331
1683,369.33429317495904
1684,357.4738949815676
1685,389.66080510188203
1686,422.66037785676275
1687,1757.7085050190851
1688,391.28774626372484
1689,842.650634200884
1690,221.9906093668182
1691,517.8763843672793
1692,512.012726328203
1693,376.93703220889364
1694,331.7083837791806
1695,543.4989897255425
1696,565.9512802110679
1697,411.7825446402904
1698,269.6313627011792
1699,511.3008945486428
1700,346.5693994813872
1701,420.31156899488343
1702,799.6113252510302
1703,532.0985718715273
1704,452.0635910488195
1705,440.5763087181895
1706,492.33401848256926
1707,536.4922033752789
1708,406.935508880897
1709,292.28148200107904
1710,401.64798125019564
1711,338.20419349671374
1712,323.9518123774658
1713,488.99952351362083
1714,749.1408992672034
1715,382.18363126846
1716,466.4555022868726
1717,364.9170203188806
1718,311.6778972883021
1719,381.1503305497059
1720,591.2650972439513
1721,694.1465771850321
1722,199.2224868072222
1723,293.1871060285966
1724,651.5202685878302
1725,413.4904598103531
1726,346.86336215154097
1727,461.82693431956955
1728,404.0144503079913
1729,269.40961468085504
1730,479.04393448506363
1731,603.8906318508635
1732,293.2930613120862
1733,773.8949196576825
1734,281.66491137625763
1735,386.72541946360127
1736,652.477861367243
1737,272.50832781125087
1738,877.9647683079052
1739,750.6040084655256
1740,587.4704425180013
1741,392.45513948561927
1742,280.03140874239455
1743,422.96515092493684
1744,917.4818720734062
1745,595.1893485315431
1746,460.0899936913753
1747,414.331846984374
1748,377.0395741940575
1749,410.3389852954037
1750,367.16054212893766
1751,566.6321216167815
1752,260.5320295788108
1753,409.0169556746429
1754,1312.6144824982066
1755,707.8570862376185
1756,334.0627267672023
1757,346.8037968730713
1758,446.6353650037419
1759,448.77954052518453
1760,441.12237361495096
1761,830.9500086960516
1762,1002.6428536168672
1763,454.84151017633155
1764,310.12919722701986
1765,378.20462342368637
1766,364.7424411721666
1767,254.7124458575943
1768,314.32304958391006
1769,278.0585087443741
1770,386.95676524121586
1771,246.1497501781861
1772,772.2688069845503
1773,571.7046962083344
1774,368.7225752876111
1775,1587.6719713649002
1776,514.7598313523401
1777,366.2047094531561
1778,1038.8950536300242
1779,546.6971264709714
1780,370.70750355280273
1781,497.10018021111
1782,372.6262376526418
1783,399.9168896961186
1784,283.6480477912859
1785,227.29209459299727
1786,1143.6685240938154
1787,465.1283660516259
1788,399.3550428976387
1789,590.4838495155686
1790,344.97723251071835
1791,387.45954827119897
1792,260.5674465483292
1793,686.4849220388592
1794,385.1127664521472
1795,417.2143718617533
1796,386.8844124390594
1797,291.05003744148496
1798,421.62260729231735
1799,463.63841461361653
1800,465.7134130091858
1801,215.84963915032614
1802,861.3452931999566
1803,258.825476305145
1804,330.0521441747168
1805,295.1400112538736
1806,228.45381305541673
1807,282.4260213492959
1808,403.17915244441355
1809,438.1087627220221
1810,796.5305722351445
1811,794.8669620128358
1812,381.93040970471395
1813,472.69240014425566
1814,614.5785422419331
1815,308.1270997290631
1816,680.3147038139651
1817,445.09185754231305
1818,243.95071776123692
1819,761.7102326188242
1820,250.34595331523428
1821,366.7265173143593
1822,966.8917195809286
1823,337.8871717418672
1824,1233.4595516010827
1825,330.30190552815316
1826,340.25576384217845
1827,306.0348367625628
1828,516.5715363361578
1829,272.64179853476685
1830,430.28117765600547
1831,699.9504304700586
1832,795.7171114482197
1833,411.5167551446636
1834,392.7839924409233
1835,259.2714680327262
1836,335.3897707184733
1837,370.0044679357894
1838,795.5479220796544
1839,235.84916349562826
1840,410.0034567831783
1841,234.74497819158563
1842,337.7437060749983
1843,410.33208598586674
1844,397.4877005862203
1845,255.61296869691688
1846,384.156159453897
1847,310.1231574598986
1848,666.973083438179
1849,577.5152818603906
1850,438.66495847259637
1851,916.56165143151
1852,186.02443831970658
1853,716.0349631101241
1854,568.6133333230525
1855,1465.8530568446336
1856,328.4678755969387
1857,557.213116571696
1858,925.9518876639371
1859,409.8577099841483
1860,499.52189061950537
1861,286.8427558229055
1862,965.5446888309784
1863,714.1703938763867
1864,601.5932643776106
1865,251.03603730835323
1866,373.1584264114788
1867,484.3758952971922
1868,397.99746529031927
1869,395.8885978195562
1870,360.3647688098452
1871,499.48033106287636
1872,489.0297689701812
1873,217.71045277082328
1874,616.7998829955405
1875,504.89916813598774
1876,622.1619618795688
1877,327.3562682195377
1878,725.6248536293166
1879,602.9792075742799
1880,680.4761695885759
1881,318.68614552869343
1882,450.21128289730683
1883,450.203627180957
1884,399.1988330933632
1885,1495.186091120688
1886,353.2574415316654
1887,1009.0463662289643
1888,403.0651841837115
1889,1010.0072754914555
1890,468.4344007639476
1891,290.2177372289306
1892,357.17134835555703
1893,546.1297841533651
1894,485.41538415134363
1895,202.75747529977343
1896,228.30739262239683
1897,301.22256256622995
1898,203.52586753217975
1899,411.9806141500032
1900,287.8149636660649
1901,569.1695716269751
1902,305.18398088140185
1903,547.1662930819009
1904,212.37939007895034
1905,307.008262805811
1906,381.1812531547306
1907,603.7832711240909
1908,524.5863149899751
1909,1500.1986837337213
1910,282.4066737482866
1911,311.23328152691033
1912,282.9367319400528
1913,321.79161410293165
1914,187.58180519735896
1915,405.40191193179794
1916,516.8131562109781
1917,327.0118026121014
1918,307.1775889944072
1919,571.8603744303589
1920,297.7082317742327
1921,401.2112837581283
1922,414.0635952919439
1923,712.2385603926688
1924,466.5831951694881
1925,487.1460399013803
1926,509.16485639034767
1927,417.4112763755966
1928,217.2179865949434
1929,193.71515614376756
1930,610.5463343734385
1931,237.2398805985416
1932,985.5280614323398
1933,275.96836965303936
1934,341.0049159340362
1935,265.9600127813493
1936,663.5506783588623
1937,1168.4692720733
1938,452.8772836089256
1939,487.1425852135343
1940,250.6464854760578
1941,478.32021990744045
1942,246.6434152660241
1943,400.9170725311707
1944,407.42307635678276
1945,688.6993156274444
1946,385.883020835432
1947,623.7532175743785
1948,192.40930701074387
1949,858.9340110188011
1950,302.80740478590525
1951,620.5668911295352
1952,205.8560758191365
1953,1039.7316541475477
1954,454.96458301728546
1955,321.91354138362067
1956,324.7984746159205
1957,257.3726792246199
1958,335.6754838637996
1959,597.651380815212
1960,353.2274374680727
1961,1663.3994995066314
1962,313.476720101998
1963,683.6892834468729
1964,246.544662772579
1965,1226.8646544572562
1966,334.96963698221793
1967,223.14115131646997
1968,857.4823115199488
1969,311.7583982623357
1970,1665.216249073332
1971,429.20544984341745
1972,378.1153258603118
1973,314.9649813156617
1974,468.96453424028357
1975,651.8579235274574
1976,363.88250033875784
1977,407.54974070395207
1978,964.8723678213435
1979,353.0667384255043
1980,294.95690704409384
1981,444.67931964554333
1982,710.8090804691521
1983,396.7226960034159
1984,920.392568240336
1985,614.001049544352
1986,663.3217715787653
1987,1193.369856160457
1988,407.2862443023315
1989,477.2703417028816
1990,352.3827009888179
1991,479.97632492234555
1992,270.078908510829
1993,346.8157299678372
1994,509.2731132639185
1995,726.3732936748393
1996,520.845184604397
1997,263.63175732973843
1998,752.9896126984136
1999,353.8999203695316
2000,267.06399359734246
2001,362.53809604620784
2002,269.15500389323137
2003,293.4861776298918
2004,215.0291278059123
2005,583.3880382006531
2006,432.52345684973
2007,347.0784744041456
2008,699.0538300963001
2009,444.4156054196551
2010,751.838414573361
2011,357.97430709668146
2012,327.5913151400641
2013,352.25621719547655
2014,212.3950247746476
2015,537.479814993636
2016,410.2589948198531
2017,261.3107795082915
2018,462.7968102804114
2019,622.9833303121819
2020,590.3232007988458
2021,385.1948468941264
2022,370.7113949318392
2023,455.93889222797026
2024,425.93642902818743
2025,339.34549530443473
2026,288.3224195888868
2027,368.398514259521
2028,328.296580834549
2029,376.5364516870557
2030,430.2846446773196
2031,234.83438849005208
2032,297.66333410752037
2033,654.6734454787553
2034,415.1230013908712
2035,324.6634788594868
2036,315.76713922791953
2037,312.87611356854666
2038,437.49058391119513
2039,229.49580716269696
2040,341.5633528429362
2041,199.6221582821912
2042,467.8896729695482
2043,581.0554174313033
2044,423.12781964207784
2045,375.3381328779906
2046,364.598762705682
2047,561.799194622182
2048,363.04905428027536
2049,325.38400734288643
2050,371.66526949038234
2051,338.2830621273051
2052,551.6237606432867
2053,388.9625189380854
2054,646.8778477375249
2055,373.60106886522306
2056,453.95850030031585
2057,710.8787842792077
2058,399.3883420808148
2059,335.5992711271699
2060,632.3570479945856
2061,405.03068677243925
2062,348.52942803469296
2063,300.35247533954754
2064,529.293190775608
2065,428.29903683428154
2066,293.9665165621457
2067,250.54490369390717
2068,527.8142481447986
2069,910.8113435592105
2070,252.31425772097387
2071,520.656070524238
2072,451.63260005723043
2073,263.7448177989311
2074,1020.7924058219088
2075,275.309021042292
2076,486.91740977681224
2077,516.0839661344874
2078,438.25504770144767
2079,395.2770748784913
2080,296.81896323528474
2081,483.9941019508347
2082,712.3949682845637
2083,204.22736547667841
2084,222.59089986020888
2085,584.4299521676508
2086,1327.573143359482
2087,257.6415575086321
2088,1079.626272992646
2089,308.3241664445667
2090,517.9955940320841
2091,373.4711497764656
2092,604.9224626607745
2093,1298.0898848201082
2094,632.3201619343436
2095,283.2573458792821
2096,311.73632955467417
2097,495.55527264651585
2098,375.5927112753733
2099,464.9623588188568
2100,802.1795581222575
2101,270.97067308050237
2102,732.8474602329791
2103,359.7139059310434
2104,348.21113574511605
2105,292.0721944898621
2106,428.9163852949354
2107,331.0155451917183
2108,580.4836573163595
2109,766.1545865999099
2110,622.2870791529305
2111,560.5393315232556
2112,680.3447599525362
2113,525.1626492482505
2114,519.3067496126653
2115,336.6220741649447
2116,196.04651211488562
2117,282.1008257791504
2118,219.43391236374583
2119,286.9328953942854
2120,539.5092863168996
2121,1510.8349562010892
2122,741.4265555781335
2123,250.46675951333643
2124,535.5826072832471
2125,659.3205255288351
2126,1117.850503179142
2127,339.9041135547143
2128,395.3500333521694
2129,326.53175720243087
2130,628.186086505206
2131,332.3787214715788
2132,512.146789907821
2133,235.7646795610201
2134,329.99404066171905
2135,521.9508772415021
2136,442.8747656860193
2137,597.1363033642797
2138,285.797038616507
2139,430.3084133527386
2140,1332.903750515646
2141,441.0100256676679
2142,358.9864203753901
2143,540.2031881866753
2144,760.9531127149048
2145,1376.3545701606427
2146,278.70004368089803
2147,403.1244471345338
2148,391.2200894655557
2149,486.5855485405441
2150,339.562484859817
2151,161.52071734742304
2152,387.2078578614594
2153,402.6152471933123
2154,486.61836571650355
2155,439.0999122116525
2156,329.6502457733716
2157,505.06259489081424
2158,447.1084799755171
2159,170.64925097181566
2160,334.6994778341423
2161,1099.672988243827
2162,396.4131821884562
2163,188.5581093029573
2164,401.67332896007514
2165,504.576757284779
2166,414.78676003485305
2167,572.0714685057269
2168,370.16349017972186
2169,307.90072733383715
2170,288.8581425399019
2171,304.3899693291936
2172,956.1909925041036
2173,590.2162729710373
2174,525.428017644421
2175,299.8160786850573
2176,471.11112170968806
2177,281.9395815943227
2178,606.2069566204173
2179,590.6407681888595
2180,699.5555478225926
2181,511.502406243011
2182,303.67430420690766
2183,496.0643953253831
2184,579.8159880096753
2185,724.4788767294912
2186,558.1860201434226
2187,336.5771278701883
2188,239.8568046806444
2189,1532.8829068079208
2190,470.8558908684983
2191,836.689293067388
2192,373.7144339798198
2193,651.8837832397967
2194,476.08518998567
2195,296.75823292581
2196,320.7531889498033
2197,684.0866725773085
2198,371.7523020873658
2199,354.42794762173446
2200,371.51335036958284
2201,225.64528373714734
2202,451.2687954620548
2203,753.7545188926074
2204,411.8534241917497
2205,265.4950952011251
2206,481.1607628929818
2207,739.2867601909481
2208,317.4620426921431
2209,437.1195024051384
2210,539.0356810513151
2211,402.0151196215464
2212,239.6445824328779
2213,257.6361501908184
2214,241.2560633829659
2215,316.4037600928563
2216,2005.6805561472697
2217,309.28373081820524
2218,346.70736590889567
2219,320.32490462193596
2220,827.439330405462
2221,260.02295949390043
2222,638.8522186722835
2223,526.4396127273658
2224,282.2664948617726
2225,286.5781135833836
2226,421.592606696081
2227,690.4166769180571
2228,335.12673320919305
2229,497.27429791458854
2230,218.25183467143307
2231,570.6000053947573
2232,967.1625111699836
2233,390.55162719423697
2234,406.34212529854256
2235,290.5369545506562
2236,387.26338088199196
2237,624.2878246230721
2238,575.3133668776268
2239,253.15196613427327
2240,354.25787932447656
2241,274.5725066013729
2242,407.2259272231089
2243,716.9610928311821
2244,248.45370360786814
2245,161.7789916115865
2246,348.97854515029246
2247,372.76111830214387
2248,723.336063170366
2249,367.7408084715445
2250,930.3384275835579
2251,2169.4357449056533
2252,366.9634900439558
2253,894.5421857311959
2254,1967.737232885725
2255,351.4624264382115
2256,349.91818004193317
2257,312.3704568046987
2258,335.46446239037385
2259,329.1589741985199
2260,464.8307884088247
2261,476.22985844699247
2262,381.6345478514622
2263,400.82448185701844
2264,309.0391384191616
2265,538.8799133935555
2266,313.2508804291889
2267,640.8321477167568
2268,402.6699164993339
2269,707.6122683618842
2270,641.4219144498547
2271,364.44877635101227
2272,813.2911878690797
2273,488.12023405619635
2274,526.5116536046025
2275,1109.9232808285738
2276,441.69543917202225
2277,315.691448960892
2278,423.18863766552795
2279,508.8586736630873
2280,371.36636531271057
2281,402.7133946075665
2282,448.04481390011523
2283,1170.7364028904524
2284,173.71661486870238
2285,485.8369682393802
2286,251.5282538337156
2287,295.81801068495656
2288,263.91951961923996
2289,426.2550197914024
2290,485.97170155692595
2291,298.80916504284244
2292,750.8669131339036
2293,398.2563430234575
2294,724.0532705601438
2295,325.9100321522458
2296,591.4436130346036
2297,325.53651661043125
2298,415.11480819114865
2299,354.9545997468991
2300,863.6917001975501
2301,460.4108580461038
2302,485.17031305702477
2303,447.3367916566998
2304,337.54323726649886
2305,334.6837050495781
2306,323.43411733178186
2307,1606.1100834417286
2308,534.3533068330687
2309,278.9098467425254
2310,656.356140293341
2311,352.9460673673892
2312,718.965141496757
2313,1307.8444305777377
2314,619.9051757679598
2315,402.3604218166291
2316,373.29058053370187
2317,354.81107013889823
2318,778.3401261508345
2319,378.7768498192116
2320,452.7809446919729
2321,314.3431666569601
2322,305.090995254982
2323,428.20668621329185
2324,1247.774306968865
2325,466.9287816515212
2326,504.07222396380365
2327,315.68657224073684
2328,370.112662236305
2329,1065.22897578825
2330,942.7011872769051
2331,411.894868471785
2332,259.589686636245
2333,437.6022835528257
2334,323.169437842069
2335,231.00517586788314
2336,345.36766096911714
2337,342.67808544334525
2338,423.6803108779735
2339,425.0870385459506
2340,255.43461176786403
2341,340.86725024297755
2342,613.1302117523371
2343,636.9271896625523
2344,632.4981358172615
2345,427.968634299245
2346,275.8673627126535
2347,402.9977136079443
2348,419.0893907692704
2349,780.3046166580257
2350,810.0734882083686
2351,268.0368327696582
2352,206.49723906258822
2353,422.2521586899629
2354,667.5282319054935
2355,383.2460557788898
2356,595.3275571716298
2357,417.5488058588161
2358,350.82091270197407
2359,404.16571012347237
2360,681.038943290751
2361,265.5279367725749
2362,363.5712127442892
2363,378.15517807342076
2364,494.8339763222463
2365,285.2430675731292
2366,287.039825591972
2367,375.8242866241757
2368,716.3547802849527
2369,559.6130078798376
2370,572.586459918411
2371,573.4090432681984
2372,439.13297655433047
2373,650.8164028654054
2374,306.188320480642
2375,184.86138842348186
2376,235.91550309279123
2377,222.58194128716178
2378,262.9908826916969
2379,524.8652244739754
2380,537.8847840840555
2381,411.84068199672595
2382,370.40464053600056
2383,529.6891798353766
2384,194.9306597513014
2385,377.3070145002751
2386,350.901972748093
2387,961.5064444816182
2388,512.2783193435997
2389,545.6777877688821
2390,495.97799679767223
2391,498.8968029973762
2392,337.35534247651685
2393,280.46386767315244
2394,366.6374957751219
2395,374.6757714402555
2396,293.7370504263558
2397,618.170688058196
2398,508.1494139045768
2399,213.76129986416248
2400,463.10025805290064
2401,377.078796412711
2402,225.1872144437259
2403,268.3894812916044
2404,1527.9318823239032
2405,371.68403244465696
2406,706.2079939388459
2407,639.0091485784183
2408,518.8793153793933
2409,805.5990492383163
2410,188.93888299812704
2411,361.36667165268557
2412,1034.8421760858794
2413,462.9093894427089
2414,1022.5756913494101
2415,1217.2626458546624
2416,690.8935402296509
2417,1108.659903805546
2418,1524.4034922945254
2419,587.593012529437
2420,378.5828475817891
2421,221.33819964554482
2422,382.6757369809373
2423,349.7145425125174
2424,295.1867062663524
2425,1829.0180800343767
2426,463.74765155460557
2427,263.44406242793127
2428,364.5744317653074
2429,337.6381291876347
2430,662.6031309329356
2431,796.5069152879344
2432,993.8675838568424
2433,279.25387926040264
2434,336.1249225935466
2435,390.1425371216486
2436,234.49792156018208
2437,338.3065220397543
2438,228.93005116964702
2439,543.8259589780299
2440,475.30807814284697
2441,326.2729704840234
2442,350.84902682002854
2443,242.381438508299
2444,1246.48092065303
2445,223.67824665326236
2446,779.9936208127519
2447,351.3852463073048
2448,310.44551494529674
2449,413.21438980583844
2450,873.5633600517415
2451,474.3712833661869
2452,279.4196222765355
2453,455.32301794175385
2454,329.23030201845916
2455,281.51736559484164
2456,303.0438909025177
2457,1088.3913319382455
2458,388.67042886178194
2459,247.27851155360696
2460,341.6010024471408
2461,543.3481644510982
2462,537.1268253756095
2463,415.7320287738308
2464,408.6062811472034
2465,256.25137455383526
2466,372.42906000931004
2467,371.44052746297615
2468,894.0377938889312
2469,711.7945645935083
2470,287.1308977211545
2471,951.3990456754555
2472,235.43628146336303
2473,325.60203242755244
2474,325.710845574784
2475,624.8293845892874
2476,243.312887762634
2477,394.910530406554
2478,247.5963064553424
2479,579.6259841285636
2480,528.4673784161517
2481,502.3679118243881
2482,322.99629118606947
2483,600.5229283341627
2484,289.1052640101698
2485,380.19502216127773
2486,214.9647165106221
2487,368.6536426530319
2488,639.4705794004223
2489,515.8432152657075
2490,641.9396375403093
2491,298.78924161401756
2492,198.64590266447664
2493,369.6300729701531
2494,465.39660525468463
2495,291.1126739053319
2496,757.875383764195
2497,339.66508271702355
2498,1092.1810777315177
2499,687.955211979315
2500,971.7981379985858
2501,452.6660844456711
2502,303.04555732049505
2503,277.16508171092624
2504,668.5948493336618
2505,365.93583215638296
2506,419.14775397109486
2507,214.1847266046721
2508,392.7183348862251
2509,384.26355159260436
2510,368.9070605276135
2511,190.8333201688833
2512,246.49798466415405
2513,317.1916007917456
2514,444.97616962858586
2515,444.49669522641324
2516,1077.802659705481
2517,361.89068954029193
2518,412.1037863640893
2519,184.44267315125478
2520,309.0580432941056
2521,249.61103086116893
2522,539.5794424940893
2523,808.08072488622
2524,331.86117676605477
2525,403.07125025974403
2526,227.4894944976084
2527,611.1920661417238
2528,278.1753786047226
2529,320.820719356939
2530,288.14735191272416
2531,273.1792014282841
2532,673.5904011850773
2533,358.1319640307088
2534,708.6045497187571
2535,367.39183269418254
2536,696.6205340833532
2537,369.6615841321512
2538,669.3329924144083
2539,544.0025880029527
2540,277.2760339705197
2541,311.3933927783976
2542,355.2786835537066
2543,413.7530016245374
2544,402.6037091146318
2545,326.74898042724476
2546,286.19753246165874
2547,215.3254238244706
2548,1282.3139630842938
2549,227.44764369257797
2550,351.2340501952064
2551,295.6367732534357
2552,388.04193573100224
2553,233.53475941329654
2554,1163.9126912900683
2555,821.0012356242953
2556,297.2587728485198
2557,349.08741567347215
2558,647.927905053087
2559,376.3454478019583
2560,522.7466848702361
2561,713.5984198925287
2562,752.4362183326157
2563,368.3039265444914
2564,403.25495168578595
2565,252.6224486496579
2566,503.8374342059783
2567,598.1265741763724
2568,378.23096066091244
2569,477.3082453317816
2570,1124.064887836833
2571,889.5551458474392
2572,279.92203345291944
2573,191.42784397047348
2574,318.18993870676445
2575,386.11857648898325
2576,544.52483041691
2577,290.4709563736649
2578,296.161219424897
2579,249.98918160222166
2580,414.5344035184209
2581,431.9293130686524
2582,365.25928298309515
2583,496.58496602339994
2584,312.0193940900209
2585,499.7513370945696
2586,579.881713659845
2587,254.3440693006976
2588,433.9360946559357
2589,406.97896866524906
2590,734.7226972929323
2591,820.2942129854828
2592,377.8609945709964
2593,327.4803732586905
2594,339.4687266623264
2595,570.5148732801937
2596,269.68150048717393
2597,393.88883065950137
2598,331.0067467212913
2599,477.77672103544717
2600,329.7584470957149
2601,331.95691325640996
2602,676.7907152435546
2603,365.7123719415677
2604,260.401656464147
2605,167.08452424804244
2606,853.274199473226
2607,713.1948796155165
2608,355.9870702191911
2609,794.6683338613914
2610,364.4923539504622
2611,349.9837702818322
2612,267.06821052788257
2613,813.650672604653
2614,949.8564831304434
2615,245.1566702518083
2616,339.55899149177975
2617,307.0661288792529
2618,268.24398884343714
2619,639.5495430690696
2620,531.5231950681224
2621,399.4176020877677
2622,371.65876181107734
2623,424.22483251789686
2624,1102.3021149789831
2625,270.71153280208887
2626,393.19959130440384
2627,371.2251306714787
2628,704.4989417153951
2629,307.44751624987595
2630,373.0221640138135
2631,454.6491541412875
2632,187.4348065893385
2633,393.89284674241725
2634,878.9536641958307
2635,300.3804971594585
2636,276.13609409694686
2637,298.44996321172255
2638,405.5164070207013
2639,289.7664202455762
2640,351.4313260980816
2641,388.17078892541923
